"outcome","patient_char","bin","mkt","mean","sd","l_95","u_95"
"ch_dist","hispanic",0,3,-0.00961677472974314,9.36565916309058e-05,-0.00980034164933971,-0.00943320781014656
"ch_dist","hispanic",0,4,-0.0295665265099085,0.00105998421823774,-0.0316440955776545,-0.0274889574421625
"ch_dist","hispanic",0,5,-0.0179014121362939,8.67453591176754e-05,-0.0180714330401645,-0.0177313912324232
"ch_dist","hispanic",0,6,-0.00945626873467112,0.000304608782857015,-0.0100533019490709,-0.00885923552027137
"ch_dist","hispanic",0,7,-0.0104805132883035,8.14916725707016e-05,-0.0106402369665421,-0.0103207896100649
"ch_dist","hispanic",0,8,-0.0269126976627993,0.000189915092271439,-0.0272849312436513,-0.0265404640819472
"ch_dist","hispanic",0,10,-0.0116636174305043,0.00013561848597936,-0.0119294296630239,-0.0113978051979848
"ch_dist","hispanic",0,11,-0.0188630214972083,0.000933820486604282,-0.0206933096509527,-0.0170327333434639
"ch_dist","hispanic",1,2,-0.0222197944610122,0.000447040455214467,-0.0230959937532326,-0.0213435951687919
"ch_dist","hispanic",1,3,-0.0113685354213617,0.000188084620570151,-0.0117371812776792,-0.0109998895650442
"ch_dist","hispanic",1,4,-0.0268592438010563,0.00256105399473017,-0.0318789096307274,-0.0218395779713851
"ch_dist","hispanic",1,5,-0.017935933432258,0.00021891554671173,-0.018365007903813,-0.017506858960703
"ch_dist","hispanic",1,6,-0.00327052693342834,0.000839731841556498,-0.00491640134287908,-0.0016246525239776
"ch_dist","hispanic",1,7,-0.0140085086125531,0.000286557434469783,-0.0145701611841139,-0.0134468560409924
"ch_dist","hispanic",1,8,-0.0187533529173593,0.000326467575200092,-0.0193932293647515,-0.0181134764699671
"ch_dist","hispanic",1,10,-0.00750202237180298,0.000200362218486341,-0.00789473232003621,-0.00710931242356975
"ch_dist","hispanic",1,11,-0.0240482293236716,0.00338278819191935,-0.0306784941798336,-0.0174179644675097
"ch_peri","nhblack",0,2,0.204985016909904,0.0038040326361826,0.197529112942986,0.212440920876822
"ch_peri","nhblack",0,4,0.0796679084391302,0.00604073723234897,0.0678280634637262,0.0915077534145342
"ch_peri","nhblack",0,5,0.200004356559454,0.00478473854550744,0.190626269010259,0.209382444108648
"ch_peri","nhblack",0,7,0.0864165121964525,0.0128643930202472,0.061202301876768,0.111630722516137
"ch_peri","nhblack",0,8,0.240623919898976,0.00367302516415464,0.233424790577233,0.247823049220719
"ch_peri","nhblack",0,10,0.064827094785049,0.0038968349185767,0.0571892983446386,0.0724648912254593
"ch_peri","nhblack",0,11,0.00105513190613124,0.00568064964676885,-0.0100789414015357,0.0121892052137982
"ch_peri","nhblack",1,2,0.120595829786073,0.00496598112643075,0.110862506778269,0.130329152793877
"ch_peri","nhblack",1,4,0.191990965166555,0.00488016735225901,0.182425837156128,0.201556093176983
"ch_peri","nhblack",1,5,0.120127259769549,0.00601809845720514,0.108331786793427,0.131922732745671
"ch_peri","nhblack",1,7,0.0762487549834695,0.0080352756846165,0.0604996146416212,0.0919978953253179
"ch_peri","nhblack",1,8,0.126669799275423,0.0166777269960521,0.0939814543631611,0.159358144187685
"ch_peri","nhblack",1,10,0.000746886014430183,0.00579933205229636,-0.0106198048080707,0.012113576836931
"ch_peri","nhblack",1,11,0.0036272192076433,0.0043722595657814,-0.00494240954128825,0.0121968479565748
"ch_peri","mcaid_unins",0,2,0.285390172194284,0.00423188669524995,0.277095674271594,0.293684670116974
"ch_peri","mcaid_unins",0,4,0.119746914912786,0.00546402227401286,0.109037431255721,0.130456398569852
"ch_peri","mcaid_unins",0,5,0.11439631216591,0.00572467495842277,0.103175949247402,0.125616675084419
"ch_peri","mcaid_unins",0,7,0.125185358097616,0.0100224343616579,0.105541386748767,0.144829329446466
"ch_peri","mcaid_unins",0,8,0.241219598869789,0.00424463339193335,0.2329001174216,0.249539080317979
"ch_peri","mcaid_unins",0,10,0.0827493719023264,0.00459599304988984,0.0737412255245423,0.0917575182801104
"ch_peri","mcaid_unins",0,11,0.0249286604677896,0.0054672467289865,0.014212856878976,0.0356444640566031
"ch_peri","mcaid_unins",1,2,0.0800033278078391,0.00404669549018703,0.0720718046470725,0.0879348509686057
"ch_peri","mcaid_unins",1,4,0.172154654269829,0.00495021756794915,0.162452227836648,0.181857080703009
